"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Angola","Electricity - net production","2011","Kilowatt-hours, million","5512",""
"Angola","Electricity - net production","2010","Kilowatt-hours, million","5313",""
"Angola","Electricity - net production","2009","Kilowatt-hours, million","4498",""
"Angola","Electricity - net production","2008","Kilowatt-hours, million","3948",""
"Angola","Electricity - net production","2007","Kilowatt-hours, million","3056",""
"Angola","Electricity - net production","2006","Kilowatt-hours, million","3141",""
"Angola","Electricity - net production","2005","Kilowatt-hours, million","2492",""
"Angola","Electricity - net production","2004","Kilowatt-hours, million","2121",""
"Angola","Electricity - net production","2003","Kilowatt-hours, million","1889",""
"Angola","Electricity - net production","2002","Kilowatt-hours, million","1671",""
"Angola","Electricity - net production","2001","Kilowatt-hours, million","1551",""
"Angola","Electricity - net production","2000","Kilowatt-hours, million","1368",""
"Angola","Electricity - net production","1999","Kilowatt-hours, million","1265",""
"Angola","Electricity - net production","1998","Kilowatt-hours, million","1249",""
"Angola","Electricity - net production","1997","Kilowatt-hours, million","1083",""
"Angola","Electricity - net production","1996","Kilowatt-hours, million","982",""
"Angola","Electricity - net production","1995","Kilowatt-hours, million","918",""
"Angola","Electricity - net production","1994","Kilowatt-hours, million","913",""
"Angola","Electricity - net production","1993","Kilowatt-hours, million","909",""
"Angola","Electricity - net production","1992","Kilowatt-hours, million","907",""
"Angola","Electricity - net production","1991","Kilowatt-hours, million","893",""
"Angola","Electricity - net production","1990","Kilowatt-hours, million","800",""
"Angola","Electricity - Consumption by households","2014","Kilowatt-hours, million","5421",""
"Angola","Electricity - Consumption by households","2013","Kilowatt-hours, million","4698",""
"Angola","Electricity - Consumption by households","2012","Kilowatt-hours, million","3548",""
"Angola","Electricity - Consumption by households","2011","Kilowatt-hours, million","3232",""
"Angola","Electricity - Consumption by households","2010","Kilowatt-hours, million","3108",""
"Angola","Electricity - Consumption by households","2009","Kilowatt-hours, million","2746",""
"Angola","Electricity - Consumption by households","2008","Kilowatt-hours, million","2410",""
"Angola","Electricity - Consumption by households","2007","Kilowatt-hours, million","1795",""
"Angola","Electricity - Consumption by households","2006","Kilowatt-hours, million","1879",""
"Angola","Electricity - Consumption by households","2005","Kilowatt-hours, million","1450",""
"Angola","Electricity - Consumption by households","2004","Kilowatt-hours, million","1234",""
"Angola","Electricity - Consumption by households","2003","Kilowatt-hours, million","1100",""
"Angola","Electricity - Consumption by households","2002","Kilowatt-hours, million","971",""
"Angola","Electricity - Consumption by households","2001","Kilowatt-hours, million","902",""
"Angola","Electricity - Consumption by households","2000","Kilowatt-hours, million","795",""
"Angola","Electricity - Consumption by households","1999","Kilowatt-hours, million","735",""
"Angola","Electricity - Consumption by households","1998","Kilowatt-hours, million","725",""
"Angola","Electricity - Consumption by households","1997","Kilowatt-hours, million","664",""
"Angola","Electricity - Consumption by households","1996","Kilowatt-hours, million","474",""
"Angola","Electricity - Consumption by households","1995","Kilowatt-hours, million","443",""
"Angola","Electricity - Consumption by households","1994","Kilowatt-hours, million","441",""
"Angola","Electricity - Consumption by households","1993","Kilowatt-hours, million","439",""
"Angola","Electricity - Consumption by households","1992","Kilowatt-hours, million","437","1"
"Angola","Electricity - Consumption by households","1991","Kilowatt-hours, million","426","1"
"Angola","Electricity - Consumption by households","1990","Kilowatt-hours, million","389","1"
"Angola","Electricity - Gross demand","2014","Kilowatt-hours, million","9246",""
"Angola","Electricity - Gross demand","2013","Kilowatt-hours, million","8013",""
"Angola","Electricity - Gross demand","2012","Kilowatt-hours, million","6051",""
"Angola","Electricity - Gross demand","2011","Kilowatt-hours, million","5512",""
"Angola","Electricity - Gross demand","2010","Kilowatt-hours, million","5313",""
"Angola","Electricity - Gross demand","2009","Kilowatt-hours, million","4498",""
"Angola","Electricity - Gross demand","2008","Kilowatt-hours, million","3948",""
"Angola","Electricity - Gross demand","2007","Kilowatt-hours, million","3056",""
"Angola","Electricity - Gross demand","2006","Kilowatt-hours, million","3141",""
"Angola","Electricity - Gross demand","2005","Kilowatt-hours, million","2492",""
"Angola","Electricity - Gross demand","2004","Kilowatt-hours, million","2121",""
"Angola","Electricity - Gross demand","2003","Kilowatt-hours, million","1889",""
"Angola","Electricity - Gross demand","2002","Kilowatt-hours, million","1671",""
"Angola","Electricity - Gross demand","2001","Kilowatt-hours, million","1551",""
"Angola","Electricity - Gross demand","2000","Kilowatt-hours, million","1368",""
"Angola","Electricity - Gross demand","1999","Kilowatt-hours, million","1265",""
"Angola","Electricity - Gross demand","1998","Kilowatt-hours, million","1249",""
"Angola","Electricity - Gross demand","1997","Kilowatt-hours, million","1083",""
"Angola","Electricity - Gross demand","1996","Kilowatt-hours, million","982",""
"Angola","Electricity - Gross demand","1995","Kilowatt-hours, million","918",""
"Angola","Electricity - Gross demand","1994","Kilowatt-hours, million","913",""
"Angola","Electricity - Gross demand","1993","Kilowatt-hours, million","909",""
"Angola","Electricity - Gross demand","1992","Kilowatt-hours, million","907",""
"Angola","Electricity - Gross demand","1991","Kilowatt-hours, million","893",""
"Angola","Electricity - Gross demand","1990","Kilowatt-hours, million","800",""
"Anguilla","Electricity - net production","2014","Kilowatt-hours, million","86.7",""
"Anguilla","Electricity - net production","2013","Kilowatt-hours, million","86.1",""
"Anguilla","Electricity - net production","2012","Kilowatt-hours, million","86.9",""
"Anguilla","Electricity - net production","2011","Kilowatt-hours, million","92.4",""
"Anguilla","Electricity - net production","2010","Kilowatt-hours, million","96.6",""
"Anguilla","Electricity - net production","2009","Kilowatt-hours, million","90",""
"Anguilla","Electricity - net production","2008","Kilowatt-hours, million","88.3",""
"Anguilla","Electricity - net production","2007","Kilowatt-hours, million","87.9",""
"Anguilla","Electricity - net production","2006","Kilowatt-hours, million","78.3",""
"Anguilla","Electricity - net production","2005","Kilowatt-hours, million","70.6",""
"Anguilla","Electricity - net production","2004","Kilowatt-hours, million","60.7",""
"Anguilla","Electricity - net production","2003","Kilowatt-hours, million","58.4",""
"Anguilla","Electricity - net production","2002","Kilowatt-hours, million","55.3",""
"Anguilla","Electricity - net production","2001","Kilowatt-hours, million","53.6",""
"Anguilla","Electricity - net production","2000","Kilowatt-hours, million","45.8",""
"Anguilla","Electricity - net production","1999","Kilowatt-hours, million","40",""
"Anguilla","Electricity - net production","1998","Kilowatt-hours, million","34.3",""
"Anguilla","Electricity - net production","1997","Kilowatt-hours, million","32",""
"Anguilla","Electricity - net production","1996","Kilowatt-hours, million","24.6",""
"Anguilla","Electricity - net production","1995","Kilowatt-hours, million","22.2",""
"Anguilla","Electricity - net production","1994","Kilowatt-hours, million","25.9",""
"Anguilla","Electricity - net production","1993","Kilowatt-hours, million","27.2",""
"Anguilla","Electricity - net production","1992","Kilowatt-hours, million","19.5",""
"Anguilla","Electricity - net production","1991","Kilowatt-hours, million","14.5",""
"Anguilla","Electricity - net production","1990","Kilowatt-hours, million","16.7",""
"Anguilla","Electricity - Consumption by households","2014","Kilowatt-hours, million","22.6","1"
"Anguilla","Electricity - Consumption by households","2013","Kilowatt-hours, million","22.5","1"
"Anguilla","Electricity - Consumption by households","2012","Kilowatt-hours, million","23","1"
"Anguilla","Electricity - Consumption by households","2011","Kilowatt-hours, million","24.3","1"
"Anguilla","Electricity - Consumption by households","2010","Kilowatt-hours, million","25.3","1"
"Anguilla","Electricity - Consumption by households","2009","Kilowatt-hours, million","23.2","1"
"Anguilla","Electricity - Consumption by households","2008","Kilowatt-hours, million","22.9","1"
"Anguilla","Electricity - Consumption by households","2007","Kilowatt-hours, million","22.9","1"
"Anguilla","Electricity - Consumption by households","2006","Kilowatt-hours, million","20.5",""
"Anguilla","Electricity - Consumption by households","2005","Kilowatt-hours, million","17.8",""
"Anguilla","Electricity - Consumption by households","2004","Kilowatt-hours, million","16.2",""
"Anguilla","Electricity - Consumption by households","2003","Kilowatt-hours, million","14.8",""
"Anguilla","Electricity - Consumption by households","2002","Kilowatt-hours, million","14.1",""
"Anguilla","Electricity - Consumption by households","2001","Kilowatt-hours, million","12.2",""
"Anguilla","Electricity - Consumption by households","2000","Kilowatt-hours, million","12",""
"Anguilla","Electricity - Consumption by households","1999","Kilowatt-hours, million","11",""
"Anguilla","Electricity - Consumption by households","1998","Kilowatt-hours, million","8.7",""
"Anguilla","Electricity - Consumption by households","1997","Kilowatt-hours, million","8.1",""
"Anguilla","Electricity - Consumption by households","1996","Kilowatt-hours, million","7.1","1"
"Anguilla","Electricity - Consumption by households","1995","Kilowatt-hours, million","6.4","1"
"Anguilla","Electricity - Consumption by households","1994","Kilowatt-hours, million","7.5","1"
"Anguilla","Electricity - Consumption by households","1993","Kilowatt-hours, million","7.8","1"
"Anguilla","Electricity - Consumption by households","1992","Kilowatt-hours, million","5.6","1"
"Anguilla","Electricity - Consumption by households","1991","Kilowatt-hours, million","4.2","1"
"Anguilla","Electricity - Consumption by households","1990","Kilowatt-hours, million","4.8","1"
