"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Bolivia (Plur. State of)","Electricity - Consumption by households","2014","Kilowatt-hours, million","2806",""
"Bolivia (Plur. State of)","Electricity - Consumption by households","2013","Kilowatt-hours, million","2601",""
"Bolivia (Plur. State of)","Electricity - Consumption by households","2012","Kilowatt-hours, million","2447",""
"Bolivia (Plur. State of)","Electricity - Consumption by households","2011","Kilowatt-hours, million","2324",""
"Bolivia (Plur. State of)","Electricity - Consumption by households","2010","Kilowatt-hours, million","2150",""
"Bolivia (Plur. State of)","Electricity - Consumption by households","2009","Kilowatt-hours, million","1963",""
"Bolivia (Plur. State of)","Electricity - Consumption by households","2008","Kilowatt-hours, million","1876",""
"Bolivia (Plur. State of)","Electricity - Consumption by households","2007","Kilowatt-hours, million","1833",""
"Bolivia (Plur. State of)","Electricity - Consumption by households","2006","Kilowatt-hours, million","1744",""
"Bolivia (Plur. State of)","Electricity - Consumption by households","2005","Kilowatt-hours, million","1646",""
"Bolivia (Plur. State of)","Electricity - Consumption by households","2004","Kilowatt-hours, million","1550",""
"Bolivia (Plur. State of)","Electricity - Consumption by households","2003","Kilowatt-hours, million","1487",""
"Bolivia (Plur. State of)","Electricity - Consumption by households","2002","Kilowatt-hours, million","1446",""
"Bolivia (Plur. State of)","Electricity - Consumption by households","2001","Kilowatt-hours, million","1401",""
"Bolivia (Plur. State of)","Electricity - Consumption by households","2000","Kilowatt-hours, million","1390",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2014","Kilowatt-hours, million","4605",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2013","Kilowatt-hours, million","4624",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2012","Kilowatt-hours, million","4599",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2011","Kilowatt-hours, million","4547",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2010","Kilowatt-hours, million","4545",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2009","Kilowatt-hours, million","4539",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2008","Kilowatt-hours, million","4335",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2007","Kilowatt-hours, million","4097",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2006","Kilowatt-hours, million","4104",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2005","Kilowatt-hours, million","4063",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2004","Kilowatt-hours, million","3855",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2003","Kilowatt-hours, million","3864",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2002","Kilowatt-hours, million","3782",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2001","Kilowatt-hours, million","3734",""
"Bosnia and Herzegovina","Electricity - Consumption by households","2000","Kilowatt-hours, million","3662",""
"Botswana","Electricity - Consumption by households","2014","Kilowatt-hours, million","927",""
"Botswana","Electricity - Consumption by households","2013","Kilowatt-hours, million","918.3",""
"Botswana","Electricity - Consumption by households","2012","Kilowatt-hours, million","878.76",""
"Botswana","Electricity - Consumption by households","2011","Kilowatt-hours, million","873",""
"Botswana","Electricity - Consumption by households","2010","Kilowatt-hours, million","829.1",""
"Botswana","Electricity - Consumption by households","2009","Kilowatt-hours, million","768.7",""
"Botswana","Electricity - Consumption by households","2008","Kilowatt-hours, million","745.1",""
"Botswana","Electricity - Consumption by households","2007","Kilowatt-hours, million","681.7",""
"Botswana","Electricity - Consumption by households","2006","Kilowatt-hours, million","584.4",""
"Botswana","Electricity - Consumption by households","2005","Kilowatt-hours, million","539.3",""
"Botswana","Electricity - Consumption by households","2004","Kilowatt-hours, million","489.4",""
"Botswana","Electricity - Consumption by households","2003","Kilowatt-hours, million","419.7",""
"Botswana","Electricity - Consumption by households","2002","Kilowatt-hours, million","370.5",""
"Botswana","Electricity - Consumption by households","2001","Kilowatt-hours, million","333.6",""
"Botswana","Electricity - Consumption by households","2000","Kilowatt-hours, million","280.4",""
"Brazil","Electricity - Consumption by households","2014","Kilowatt-hours, million","132302",""
"Brazil","Electricity - Consumption by households","2013","Kilowatt-hours, million","124896",""
"Brazil","Electricity - Consumption by households","2012","Kilowatt-hours, million","117646",""
"Brazil","Electricity - Consumption by households","2011","Kilowatt-hours, million","111971",""
"Brazil","Electricity - Consumption by households","2010","Kilowatt-hours, million","108457",""
"Brazil","Electricity - Consumption by households","2009","Kilowatt-hours, million","100638",""
"Brazil","Electricity - Consumption by households","2008","Kilowatt-hours, million","95585",""
"Brazil","Electricity - Consumption by households","2007","Kilowatt-hours, million","90881",""
"Brazil","Electricity - Consumption by households","2006","Kilowatt-hours, million","85810",""
"Brazil","Electricity - Consumption by households","2005","Kilowatt-hours, million","83193",""
"Brazil","Electricity - Consumption by households","2004","Kilowatt-hours, million","78577",""
"Brazil","Electricity - Consumption by households","2003","Kilowatt-hours, million","76143",""
"Brazil","Electricity - Consumption by households","2002","Kilowatt-hours, million","72752",""
"Brazil","Electricity - Consumption by households","2001","Kilowatt-hours, million","73770",""
"Brazil","Electricity - Consumption by households","2000","Kilowatt-hours, million","83613",""
"British Virgin Islands","Electricity - Consumption by households","2014","Kilowatt-hours, million","42","1"
"British Virgin Islands","Electricity - Consumption by households","2013","Kilowatt-hours, million","41.4","1"
"British Virgin Islands","Electricity - Consumption by households","2012","Kilowatt-hours, million","41.4","1"
"British Virgin Islands","Electricity - Consumption by households","2011","Kilowatt-hours, million","41.8","1"
"British Virgin Islands","Electricity - Consumption by households","2010","Kilowatt-hours, million","40.7","1"
"British Virgin Islands","Electricity - Consumption by households","2009","Kilowatt-hours, million","39.9","1"
"British Virgin Islands","Electricity - Consumption by households","2008","Kilowatt-hours, million","38.8","1"
"British Virgin Islands","Electricity - Consumption by households","2007","Kilowatt-hours, million","34.6","1"
"British Virgin Islands","Electricity - Consumption by households","2006","Kilowatt-hours, million","33.1","1"
"British Virgin Islands","Electricity - Consumption by households","2005","Kilowatt-hours, million","32","1"
"British Virgin Islands","Electricity - Consumption by households","2004","Kilowatt-hours, million","31","1"
"British Virgin Islands","Electricity - Consumption by households","2003","Kilowatt-hours, million","30","1"
"British Virgin Islands","Electricity - Consumption by households","2002","Kilowatt-hours, million","29","1"
"British Virgin Islands","Electricity - Consumption by households","2001","Kilowatt-hours, million","29","1"
"British Virgin Islands","Electricity - Consumption by households","2000","Kilowatt-hours, million","28","1"
"Brunei Darussalam","Electricity - Consumption by households","2014","Kilowatt-hours, million","1339",""
"Brunei Darussalam","Electricity - Consumption by households","2013","Kilowatt-hours, million","1339",""
"Brunei Darussalam","Electricity - Consumption by households","2012","Kilowatt-hours, million","1338",""
"Brunei Darussalam","Electricity - Consumption by households","2011","Kilowatt-hours, million","1202",""
"Brunei Darussalam","Electricity - Consumption by households","2010","Kilowatt-hours, million","1181",""
"Brunei Darussalam","Electricity - Consumption by households","2009","Kilowatt-hours, million","1224",""
"Brunei Darussalam","Electricity - Consumption by households","2008","Kilowatt-hours, million","1207",""
"Brunei Darussalam","Electricity - Consumption by households","2007","Kilowatt-hours, million","338",""
"Brunei Darussalam","Electricity - Consumption by households","2006","Kilowatt-hours, million","1064",""
"Brunei Darussalam","Electricity - Consumption by households","2005","Kilowatt-hours, million","1120",""
"Brunei Darussalam","Electricity - Consumption by households","2004","Kilowatt-hours, million","1158",""
"Brunei Darussalam","Electricity - Consumption by households","2003","Kilowatt-hours, million","1055",""
"Brunei Darussalam","Electricity - Consumption by households","2002","Kilowatt-hours, million","960",""
"Brunei Darussalam","Electricity - Consumption by households","2001","Kilowatt-hours, million","899",""
"Brunei Darussalam","Electricity - Consumption by households","2000","Kilowatt-hours, million","807",""
"Bulgaria","Electricity - Consumption by households","2014","Kilowatt-hours, million","10590",""
"Bulgaria","Electricity - Consumption by households","2013","Kilowatt-hours, million","10537",""
"Bulgaria","Electricity - Consumption by households","2012","Kilowatt-hours, million","10838",""
