"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Bahamas","Electricity - Consumption by households","1997","Kilowatt-hours, million","446",""
"Bahamas","Electricity - Consumption by households","1996","Kilowatt-hours, million","419",""
"Bahamas","Electricity - Consumption by households","1995","Kilowatt-hours, million","398",""
"Bahamas","Electricity - Consumption by households","1994","Kilowatt-hours, million","381",""
"Bahamas","Electricity - Consumption by households","1993","Kilowatt-hours, million","346.5",""
"Bahamas","Electricity - Consumption by households","1992","Kilowatt-hours, million","325",""
"Bahrain","Electricity - Consumption by households","2014","Kilowatt-hours, million","6985",""
"Bahrain","Electricity - Consumption by households","2013","Kilowatt-hours, million","6426",""
"Bahrain","Electricity - Consumption by households","2012","Kilowatt-hours, million","6309",""
"Bahrain","Electricity - Consumption by households","2011","Kilowatt-hours, million","5871",""
"Bahrain","Electricity - Consumption by households","2010","Kilowatt-hours, million","5966",""
"Bahrain","Electricity - Consumption by households","2009","Kilowatt-hours, million","5405",""
"Bahrain","Electricity - Consumption by households","2008","Kilowatt-hours, million","5257",""
"Bahrain","Electricity - Consumption by households","2007","Kilowatt-hours, million","5190",""
"Bahrain","Electricity - Consumption by households","2006","Kilowatt-hours, million","5098",""
"Bahrain","Electricity - Consumption by households","2005","Kilowatt-hours, million","4309",""
"Bahrain","Electricity - Consumption by households","2004","Kilowatt-hours, million","3935",""
"Bahrain","Electricity - Consumption by households","2003","Kilowatt-hours, million","3740",""
"Bahrain","Electricity - Consumption by households","2002","Kilowatt-hours, million","3525",""
"Bahrain","Electricity - Consumption by households","2001","Kilowatt-hours, million","3262",""
"Bahrain","Electricity - Consumption by households","2000","Kilowatt-hours, million","3082",""
"Bahrain","Electricity - Consumption by households","1999","Kilowatt-hours, million","3091",""
"Bahrain","Electricity - Consumption by households","1998","Kilowatt-hours, million","2984",""
"Bahrain","Electricity - Consumption by households","1997","Kilowatt-hours, million","2673",""
"Bahrain","Electricity - Consumption by households","1996","Kilowatt-hours, million","2650",""
"Bahrain","Electricity - Consumption by households","1995","Kilowatt-hours, million","2508",""
"Bahrain","Electricity - Consumption by households","1994","Kilowatt-hours, million","2328",""
"Bahrain","Electricity - Consumption by households","1993","Kilowatt-hours, million","2167",""
"Bahrain","Electricity - Consumption by households","1992","Kilowatt-hours, million","1990",""
"Bahrain","Electricity - Consumption by households","1991","Kilowatt-hours, million","1695",""
"Bahrain","Electricity - Consumption by households","1990","Kilowatt-hours, million","1814",""
"Bangladesh","Electricity - Consumption by households","2014","Kilowatt-hours, million","17191",""
"Bangladesh","Electricity - Consumption by households","2013","Kilowatt-hours, million","14263",""
"Bangladesh","Electricity - Consumption by households","2012","Kilowatt-hours, million","13287",""
"Bangladesh","Electricity - Consumption by households","2011","Kilowatt-hours, million","11777",""
"Bangladesh","Electricity - Consumption by households","2010","Kilowatt-hours, million","11050",""
"Bangladesh","Electricity - Consumption by households","2009","Kilowatt-hours, million","9778",""
"Bangladesh","Electricity - Consumption by households","2008","Kilowatt-hours, million","9005",""
"Bangladesh","Electricity - Consumption by households","2007","Kilowatt-hours, million","9410",""
"Bangladesh","Electricity - Consumption by households","2006","Kilowatt-hours, million","9313",""
"Bangladesh","Electricity - Consumption by households","2005","Kilowatt-hours, million","8529",""
"Bangladesh","Electricity - Consumption by households","2004","Kilowatt-hours, million","8010",""
"Bangladesh","Electricity - Consumption by households","2003","Kilowatt-hours, million","7258",""
"Bangladesh","Electricity - Consumption by households","2002","Kilowatt-hours, million","6774",""
"Bangladesh","Electricity - Consumption by households","2001","Kilowatt-hours, million","6186",""
"Bangladesh","Electricity - Consumption by households","2000","Kilowatt-hours, million","5502",""
"Bangladesh","Electricity - Consumption by households","1999","Kilowatt-hours, million","4443",""
"Bangladesh","Electricity - Consumption by households","1998","Kilowatt-hours, million","3965",""
"Bangladesh","Electricity - Consumption by households","1997","Kilowatt-hours, million","3268",""
"Bangladesh","Electricity - Consumption by households","1996","Kilowatt-hours, million","3026",""
"Bangladesh","Electricity - Consumption by households","1995","Kilowatt-hours, million","2688",""
"Bangladesh","Electricity - Consumption by households","1994","Kilowatt-hours, million","2366",""
"Bangladesh","Electricity - Consumption by households","1993","Kilowatt-hours, million","2118",""
"Bangladesh","Electricity - Consumption by households","1992","Kilowatt-hours, million","1684",""
"Bangladesh","Electricity - Consumption by households","1991","Kilowatt-hours, million","1524",""
"Bangladesh","Electricity - Consumption by households","1990","Kilowatt-hours, million","1321","1"
"Barbados","Electricity - Consumption by households","2014","Kilowatt-hours, million","300.72",""
"Barbados","Electricity - Consumption by households","2013","Kilowatt-hours, million","301.77",""
"Barbados","Electricity - Consumption by households","2012","Kilowatt-hours, million","300.61",""
"Barbados","Electricity - Consumption by households","2011","Kilowatt-hours, million","301.48",""
"Barbados","Electricity - Consumption by households","2010","Kilowatt-hours, million","308.37",""
"Barbados","Electricity - Consumption by households","2009","Kilowatt-hours, million","306.56",""
"Barbados","Electricity - Consumption by households","2008","Kilowatt-hours, million","299.89",""
"Barbados","Electricity - Consumption by households","2007","Kilowatt-hours, million","300.02",""
"Barbados","Electricity - Consumption by households","2006","Kilowatt-hours, million","281.38",""
"Barbados","Electricity - Consumption by households","2005","Kilowatt-hours, million","276",""
"Barbados","Electricity - Consumption by households","2004","Kilowatt-hours, million","265.64",""
"Barbados","Electricity - Consumption by households","2003","Kilowatt-hours, million","258.4",""
"Barbados","Electricity - Consumption by households","2002","Kilowatt-hours, million","256",""
"Barbados","Electricity - Consumption by households","2001","Kilowatt-hours, million","243",""
"Barbados","Electricity - Consumption by households","2000","Kilowatt-hours, million","467",""
"Barbados","Electricity - Consumption by households","1999","Kilowatt-hours, million","544",""
"Barbados","Electricity - Consumption by households","1998","Kilowatt-hours, million","516",""
"Barbados","Electricity - Consumption by households","1997","Kilowatt-hours, million","467",""
"Barbados","Electricity - Consumption by households","1996","Kilowatt-hours, million","464",""
"Barbados","Electricity - Consumption by households","1995","Kilowatt-hours, million","454",""
"Barbados","Electricity - Consumption by households","1994","Kilowatt-hours, million","429",""
"Barbados","Electricity - Consumption by households","1993","Kilowatt-hours, million","419",""
"Barbados","Electricity - Consumption by households","1992","Kilowatt-hours, million","411",""
"Barbados","Electricity - Consumption by households","1991","Kilowatt-hours, million","396",""
"Barbados","Electricity - Consumption by households","1990","Kilowatt-hours, million","144",""
"Belarus","Electricity - Consumption by households","2014","Kilowatt-hours, million","6397",""
"Belarus","Electricity - Consumption by households","2013","Kilowatt-hours, million","6386",""
"Belarus","Electricity - Consumption by households","2012","Kilowatt-hours, million","6330",""
"Belarus","Electricity - Consumption by households","2011","Kilowatt-hours, million","6109",""
"Belarus","Electricity - Consumption by households","2010","Kilowatt-hours, million","6865",""
"Belarus","Electricity - Consumption by households","2009","Kilowatt-hours, million","6466",""
"Belarus","Electricity - Consumption by households","2008","Kilowatt-hours, million","6325",""
"Belarus","Electricity - Consumption by households","2007","Kilowatt-hours, million","6009",""
"Belarus","Electricity - Consumption by households","2006","Kilowatt-hours, million","5738",""
"Belarus","Electricity - Consumption by households","2005","Kilowatt-hours, million","5959",""
"Belarus","Electricity - Consumption by households","2004","Kilowatt-hours, million","6052",""
"Belarus","Electricity - Consumption by households","2003","Kilowatt-hours, million","6058",""
"Belarus","Electricity - Consumption by households","2002","Kilowatt-hours, million","5778",""
"Belarus","Electricity - Consumption by households","2001","Kilowatt-hours, million","5576",""
"Belarus","Electricity - Consumption by households","2000","Kilowatt-hours, million","5565",""
"Belarus","Electricity - Consumption by households","1999","Kilowatt-hours, million","5831",""
"Belarus","Electricity - Consumption by households","1998","Kilowatt-hours, million","5579",""
"Belarus","Electricity - Consumption by households","1997","Kilowatt-hours, million","5347",""
"Belarus","Electricity - Consumption by households","1996","Kilowatt-hours, million","5077",""
"Belarus","Electricity - Consumption by households","1995","Kilowatt-hours, million","4871",""
"Belarus","Electricity - Consumption by households","1994","Kilowatt-hours, million","4591",""
"Belarus","Electricity - Consumption by households","1993","Kilowatt-hours, million","4504",""
"Belarus","Electricity - Consumption by households","1992","Kilowatt-hours, million","4396",""
"Belgium","Electricity - Consumption by households","2014","Kilowatt-hours, million","18942",""
"Belgium","Electricity - Consumption by households","2013","Kilowatt-hours, million","19814",""
